"agency_cd","site_no","datetime","X165986_00060_00001","X165986_00060_00001_cd","X165987_00060_00002","X165987_00060_00002_cd","X84936_00060_00003","X84936_00060_00003_cd","X84937_00065_00001","X84937_00065_00001_cd","X84938_00065_00002","X84938_00065_00002_cd","X84939_00065_00003","X84939_00065_00003_cd"
"USGS",2085000,"2/3/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"2/4/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"2/5/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"2/6/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"2/7/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"2/8/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"2/9/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"2/10/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"2/11/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"2/12/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"2/13/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"2/14/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"2/15/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"2/16/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"2/17/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"2/18/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"2/19/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"2/20/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"2/21/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"2/22/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"2/23/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"2/24/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"2/25/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"2/26/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"2/27/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"2/28/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"3/1/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"3/2/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"3/3/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"3/4/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"3/5/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"3/6/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"3/7/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"3/8/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"3/9/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"3/10/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"3/11/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"3/12/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"3/13/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"3/14/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"3/15/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"3/16/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"3/17/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"3/18/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"3/19/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"3/20/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"3/21/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"3/22/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"3/23/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"3/24/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"3/25/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"3/26/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"3/27/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"3/28/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"3/29/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"3/30/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"3/31/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"4/1/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"4/2/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"4/3/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"4/4/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"4/5/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"4/6/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"4/7/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"4/8/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"4/9/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"4/10/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"4/11/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"4/12/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"4/13/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"4/14/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"4/15/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"4/16/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"4/17/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"4/18/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"4/19/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"4/20/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"4/21/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"4/22/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"4/23/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"4/24/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"4/25/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"4/26/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"4/27/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"4/28/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"4/29/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"4/30/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"5/1/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"5/2/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"5/3/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"5/4/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"5/5/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"5/6/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"5/7/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"5/8/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"5/9/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"5/10/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"5/11/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"5/12/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"5/13/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"5/14/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"5/15/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"5/16/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"5/17/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"5/18/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"5/19/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"5/20/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"5/21/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"5/22/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"5/23/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"5/24/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"5/25/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"5/26/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"5/27/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"5/28/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"5/29/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"5/30/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"5/31/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"6/1/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"6/2/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"6/3/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"6/4/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"6/5/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"6/6/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"6/7/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"6/8/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"6/9/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"6/10/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"6/11/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"6/12/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"6/13/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"6/14/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"6/15/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"6/16/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"6/17/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"6/18/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"6/19/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"6/20/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"6/21/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"6/22/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"6/23/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"6/24/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"6/25/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"6/26/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"6/27/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"6/28/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"6/29/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"6/30/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"7/1/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"7/2/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"7/3/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"7/4/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"7/5/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"7/6/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"7/7/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"7/8/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"7/9/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"7/10/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"7/11/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"7/12/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"7/13/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"7/14/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"7/15/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"7/16/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"7/17/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"7/18/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"7/19/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"7/20/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"7/21/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"7/22/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"7/23/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"7/24/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"7/25/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"7/26/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"7/27/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"7/28/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"7/29/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"7/30/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"7/31/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"8/1/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"8/2/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"8/3/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"8/4/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"8/5/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"8/6/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"8/7/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"8/8/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"8/9/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"8/10/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"8/11/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"8/12/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"8/13/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"8/14/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"8/15/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"8/16/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"8/17/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"8/18/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"8/19/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"8/20/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"8/21/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"8/22/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"8/23/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"8/24/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"8/25/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"8/26/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"8/27/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"8/28/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"8/29/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"8/30/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"8/31/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"9/1/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"9/2/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"9/3/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"9/4/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"9/5/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"9/6/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"9/7/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"9/8/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"9/9/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"9/10/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"9/11/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"9/12/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"9/13/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"9/14/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"9/15/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"9/16/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"9/17/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"9/18/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"9/19/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"9/20/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"9/21/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"9/22/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"9/23/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"9/24/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"9/25/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"9/26/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"9/27/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"9/28/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"9/29/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"9/30/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"10/1/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"10/2/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"10/3/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"10/4/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"10/5/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"10/6/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"10/7/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"10/8/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"10/9/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"10/10/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"10/11/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"10/12/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"10/13/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"10/14/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"10/15/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"10/16/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"10/17/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"10/18/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"10/19/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"10/20/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"10/21/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"10/22/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"10/23/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"10/24/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"10/25/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"10/26/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"10/27/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"10/28/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"10/29/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"10/30/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"10/31/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"11/1/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"11/2/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"11/3/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"11/4/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"11/5/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"11/6/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"11/7/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"11/8/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"11/9/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"11/10/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"11/11/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"11/12/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"11/13/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"11/14/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"11/15/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"11/16/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"11/17/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"11/18/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"11/19/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"11/20/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"11/21/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"11/22/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"11/23/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"11/24/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"11/25/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"11/26/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"11/27/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"11/28/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"11/29/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
"USGS",2085000,"11/30/77",NA,"",NA,"",NA,"",NA,"",NA,"",NA,""
